subject,text,dir
Computer_Science,332 Chapter 5 The Processor Datapath and Control Multiplexor controls are slightly different since they select one of the inputs whether they are 0 or 1 Thus in the finite state machine we always specify the setting of all the multiplexor controls that we care about When we implement the finite state machine with logic setting a control to 0 may be the default and thus may not require any gates A simple exam ple of a finite state machine appears in Appendix B and if you are unfamiliar with the concept of a finite state machine 1 you may want to examine Appendix B before proceeding The finite state control essentially corresponds to the five steps of execution shown on pages 325 through 329 each state in the finite state machine will take 1 clock cycle The finite state machine will consist of several parts Since the first two steps of execution are identical for every instruction the initial two states of the finite state machine will be common for all instructions Steps 3 through 5 differ depending on the opcode After the execution of the last step for a particular instruction class the finite state machine will return to the initial state to begin fetching the next instruction Figure 5 31 shows this abstracted representation of the finite state machine To fill in the details of the finite state machine we will first expand the instruction fetch and decode portion and then we will show the states and actions for the different instruction classes We show the first two states of the finite state machine in Figure 5 32 using a traditional graphic representation We number the states to simplify the explana tion though the numbers are arbitrary State 0 corresponding to step 1 is the starting state of the machine The signals that are asserted in each state are shown within the circle represent ing the state The arcs between states define the next state and are labeled with Start I I Instruction fetch decode and register fetch Figure 5 32 Memory access R type instructions Branch instruction Jump instruction instructions Figure 5 34 Rgure 5 35 Figure 5 36 Figure 5 33 FIGURE 5 31 The high level view of the finite state machine control The first steps are inde pendent ofthe instruction class then a series ofsequences that depend on the instruction opcode are used to complete each instruction class After completing the actions needed for that instruction class the con trol returns to fetch a new instruction Each box in this figure may represent one to several states The arc labeled Start m uks the stale in which to begin when the first instruction is to be fetched ,./data/Computer_Science/Computer_Science348.txt
Computer_Science,40 Chapter 1 Computer Abstractions and Technology 1 43 1 Printer J 1 44 11 Silicon 1 45 11 Spreadsheet 1 46 15 1 3 In magnetic disk the disks containing the data are constantly 1 rotating On average it should take halfa revolution for the desired data on the disk to spin under the read write head Assuming that the disk is rotating at 7200 revo lutions per minute RPM what is the average time for the data to rotate under the disk head What is the average time ifthe disk is spinning at 10 000 revolutions per minute 1 47 51 1 3 A DVD drive however works in the Constant Linear Velocity eLV mode The read head must interact with the concentric circles at a constant rate whether it is accessing data from the inner or outermost portions of the disc This is affected by varying the rotation speed of the disc from 1600 RPM at the center to 570 RPM at the outside Assuming that the DVD drive reads 1 35 MB of user data per second how many bytes can the center circle store How many bytes can the outside circle store 1 48 5 J 1 3 If a computer issues 30 network requests per second and each re quest is on average 64 KB wiII a 100 Mbit Ethernet link be sufficient 1 49 5J 1 3 What kinds of networks do you use on a regular basis What kinds of media do they use How much bandwidth do they provide 1 50 15 1 3 End to end delay is an important performance metric for net works It is the time between the point when the source starts to send data and the point when the data is completely delivered to the destination Consider two hosts A and B connected by a single link of rate R bps Suppose the two hosts are sepa rated by meters and suppose the propagation speed along the link is m sec 111 5 Host A is sending a file of size L bits to host B a Obtain an expression for the end to end delay in terms of R L and s 111 b Suppose there is a router between A and B and the data from A must be for warded to B by the router If the forwarding process takes t sec then what is the end to end delay c Suppose the router is configured to provide QoS Quality of Service control for different kinds of data If the data is a multimedia stream such as video conference data it wiII forward it at a shorter delay of t 2 sec For other kinds of data the delay is t sec If host A is sending a multimedia stream of size 2L what is the end to end delay ,./data/Computer_Science/Computer_Science56.txt
Computer_Science,26 Chapter 1 Computer Abstractions and Technology the power of computing by including communication Networks have become so popular that they are the backbone of current computer systems a new machine without an optional network interface would be ridiculed Networked computers have several major adva ntages Comm unication Information is exchanged between computers at high speeds Resource sharing Rather than each machine having its own I O devices devices can be shared by computers on the network Non ocal access By connecting computers over long distances users need not be near the computer they are using Networks vary in length and performance with the cost of communication increasing according to both the speed of communication and the distance that information travels Perhaps the most popular type of network is the Ethernet Its length is limited to about a kilometer and the most popular version in 2004 takes about a tenth of a second to send 1 million bytes of data Its length and speed make Ethernet useful to connect computers on the same floor of a building lo al area network LAN A hence it is an example of what is generically called a local area network Local network designed to carry data area networks are interconnected with switches that can also provide routing ser within a geographically confined vices and security Wide area networks cross continents and are the backbone of area typically within a single the Internet which supports the World Wide Web They are typically based on building optical fibers and are leased from telecommunication companies wide area network A network Networks have changed the face of computing in the last 25 years both by extended over hundreds ofkilo becoming much more ubiquitous and by dramatic increases in perfo rmance In meters which can span a conti the 1970s very few individuals had access to electronic mail the Internet and Web nent did not exist and physically mailing magnetic tapes was the primary way to trans fer large amounts of data between two locations In the 1970s local area networks were almost nonexistent and the few existing wide area networks had limited capacity and restricted access As networking technology improved it became much cheaper and had a much higher capacity For example the first standardized local area network technology developed about 25 years ago was a version of Ethernet that had a maximum capacity also called bandwidth of 10 million bits per second typically shared by tens if not a hundred computers Today local area network technology offers a capacity of from 100 million bits per second to a gigabit per second usually shared by at most a few computers Furthermore lO gigabit technology is in development Optical communications technology has allowed similar growth in the capacity of wide area networks from hundreds of kilobits to gigabits and from hundreds of computers connected to a worldwide network to millions of com put ers connected This combination of dramatic rise in deployment of networking,./data/Computer_Science/Computer_Science42.txt
Computer_Science,184 Chapter 3 Arithmetic for Computers A Division Algorithm and Hardware Figure 3 10 shows hardware to mimic our grammar school algorithm We start with the 32 bit Quotient register set to O Each iteration of the algorithm needs to move the divisor to the right one digit so we start with the divisor placed in the left half of the 64 bit Divisor register and shift it right 1 bit each step to align it with the dividend The Remainder register is initialized with the dividend Figure 3 11 shows three steps of the first division algorithm Unlike a human the computer isn t smart enough to know in advance whether the divisor is smaller than the dividend It must first subtract the divisor in step 1 remember that this is how we performed the comparison in the set on less than instruction If the result is positive the divisor was smaller or equal to the dividend so we gen erate a 1 in the quotient step 2a If the result is negative the next step is to restore the original value by adding the divisor back to the remainder and gener ate a 0 in the quotient step 2b The divisor is shifted right and then we iterate again The remainder and quotient will be found in their namesake registers after the iterations are complete Divisor Shift right 54 bits r Quotient 54 bit ALU Shift left 32 bits Remainder Control Write test 54 bits FIGURE 3 10 First version of the division hardware The DJV1SOr regIster ALU and fu mamder register are all 64 bits wide with only the Quotient register being 32 bits The 32 bit divisor starts in the left halfof the Divisor register and is shifted right 1 bit on each iteration The remainder is initialized with the dividend Control decides when to shiflthe Divisor and Quotient registers and when to write the new value into the fu mainder register ,./data/Computer_Science/Computer_Science200.txt
Computer_Science,550 Chapter 7 Large and Fast Exploiting Memory Hierarchy header and trailer overhead A downside of trace caches is that they potentially store the same instructions multiple times in the cache conditional branches making differ ent choices result in the same instructions being part of separate traces which each appear in the cache To account for both the larger size of the micro operations and the redundancy inher ent in a trace cache Intel claims that the miss rate of the 96 KB trace cache of the P4 which holds 12K micro operations is about that of an 8 KB cache which holds about 2K 3K IA 32 instructions Fallacies and Pitfalls As one of the most naturally quantitative aspects of computer architecnlfe the memory hierarchy would seem to be less vulnerable to fallacies and pitfalls Not only have there been many fallacies propagated and pitfalls encountered but some have led to major negative outcomes We start with a pitfall that often traps students in exercises and exams Pitfall Forgetting to account fo r byte addressing or the cache block size in siml lating a cache When simulating a cache by hand or by computer we need to make sure we account for the effect of byte addressing and multiword blocks in determining which cache block a given address maps into For example if we have a 32 byte direct mapped cache with a block size of 4 bytes the byte address 36 maps into block I of the cache since byte address 36 is block address 9 and 9 modulo 8 I On the other hand if address 36 is a word address then it maps into block 36 mod 8 4 Make sure the problem clearly states the base of the address In like fashion we must account for the block size Suppose we have a cache with 256 bytes and a block size of 32 bytes Vhich block does the byte address 300 fall into If we break the address 300 into fields we ca n see the answer 31 30 29 11 10 9 8 7 6 5 4 3 2 1 0 0 0 0 0 0 0 1 I 0 0 1 0 1 1 0 o I Cache Block block offset number Block address,./data/Computer_Science/Computer_Science566.txt
Computer_Science,556 Chapter 7 Large and Fast Exploiting Memory Hierarchy 7 3 IOJ 7 2 Describe the general charJcteristics of l program that would ex hibit very high amounts of temporal locality but very little spatial locality with re gard to data accesses Provide an example program pseudocode is fine 7 4 IOJ 7 2 Describe the general characteristics of a program that would ex hibit very little temporal locality but very high amounts of spatial locality with re ga rd to data accesses Provide an example program pseudocode is fine 7 5 3 3J 7 2 A new processor can use either a write through or write back cache selectable through softwa re Assume the processor will run data intensive applications with a large num 3 ber of load and store operations Explain which cache write policy should be used b Consider the same question but this time for a safety critical system III which data integrity is more important than memory performance 7 6 IOJ 7 2 18 For More Practice Locality 7 7 IOJ 7 2 18 For More Practice Locality II 7 8 IOJ 7 2 For More Practice Locality 7 9 IOJ 7 2 Here is a series of address references given as word addresses 2 3 11 16 2 1 13 64 48 19 11 3 22 4 27 6 and 11 Assuming a direct mapped cache with 16 one word blocks that is initially empty label each reference in the list as a hit or a miss and show the final contents of the cache 7 10 10 7 2 Using the series of references given in Exercise 7 9 show the hits and misses and fin al cache contents for a direct mapped cache with four word blocks and a total size of 16 words 7 11 15 7 2 Given the following pseudocode int array lOOOO lOOOOO fo r each element array i j array i j array i j 2 I write two C programs that implement this algorithm one should access the ele ments of the array in row major order and the other should access them in col umn major order Compare the execution times of the two programs Vhat does this tell you about the effects of memory layout on cache performance 7 12 10 7 2 Compute the total number of bits required to implement the cache in Figure 7 9 on page 486 This number is different from the size of the,./data/Computer_Science/Computer_Science572.txt
Computer_Science,198 Chapter 3 Arithmetic for Computers shifting to the right but if one number were positive and the other were negative it would be possible for the sum to have many leading Os requir ing left shifts Whenever the exponent is increased or decreased we must check for overflow or underflow that is we must make sure that the ex ponent still fits in its field Step 4 Since we assumed that the significa nd can be only four digits long exclud ing the sign we must round the number In our grammar school algo rithm the rules tnmcate the number if the digit to the right ofthe desired point is between 0 and 4 and add I to the digit if the number to the right is between 5 and 9 The number 2 1 00 15 n X 10 is rounded to four digits in the significand to 2 1 002 X 10 ten since the fourth digit to the right of the decimal point was between Sand 9 Notice that ifwe have bad luck on rounding such as adding I to a string of 9s the sum may no longer be normalized and we would need to per form step 3 again Figure 3 1 6 shows the algorithm for binary floating point addition that follows this decimal example Steps I and 2 are similar to the exa mple just discussed adjust the significand of the number with the smaller exponent and then add the two significands Step 3 normalizes the results forcing a check for overflow or underflow The test for overflow and underflow in step 3 depends on the precision of the operands Recall that the pattern of all zero bits in the expo nent is reserved and used for the floating point representation of zero Also the pattern of all one bits in the exponent is reserved for indicating values and situa tions outside the scope of normal floating point numbers see the Elaboration on page 2 17 Thus for single precision the maximum exponent is 127 and the min imum exponent is 126 The limits for double precision are 1023 and 1022 Decimal Floating Point Addition Try adding the numbers O Sten and 0 437S in binary using the algorithm ten EXAMPLE in Figure 3 16 ,./data/Computer_Science/Computer_Science214.txt
Computer_Science,212 Chapter 3 Arithmetic for Computers L3 sl1 tO s2 5 It tO k 25 size of r ow of z addu tO t O sl It tO k size r ow j It sl1 tO tO 3 tO byte off set of kJ j It addu t O a2 t O tO byt e address of z k j I d f16 0 1 0 II f16 8 bytes of z k j Similarly the next five instructions are like the last five calculate the ad dress and then load the double precision number y i k sll t2 sO 5 It tO 25 size of r ow of y 1 addu tO tO s2 It tO i size r ow k It sll tO tO 3 tO byt e off set of i J k It addu tO al t O tO byt e address of y iJ k l d f18 0 1 0 II f18 8 bytes of y i k Now that we have loaded all the data we are finally ready to do some float ing point operations We multiply elements of y and z located in registers flB and H16 and then accumulate the sum in f4 mul d Ifl6 f18 Ifl6 II Ifl6 y i k z k j add d f4 f4 Ifl6 II f 4 x i j y i k z k j The final block increments the index k and loops back if the index is not 32 If it is 32 and thus the end of the innermost loop we need to store the sum accumulated in f4 into x i j add i u s2 s2 1 It k k 1 boe s2 t1 L3 It i f k 32 go to L3 d f4 0 1 21 II x i j f4 5 Similarly these fin al four instructions increment the index variable of the middle and outermost loops looping back if the index is not 32 and exiting if the index is 32 add i u sl s 1 1 II I j J 1 boe sl I 1 L2 II i f j 32 go t o L2 add i u sO sO 1 II I i 1 1 boe sO I 1 L1 II i f i 32 go to L1 Elaboration The array layout discussed in the example called row major order is used by C and many other programming languages Fortran instead uses column major order whereby the array is stored column by column Only 16 of the 3 2 MIPS floating point registers could originally be used for single pre cision operations Sf 0 Sf 2 Sf 4 f 30 Double precision is computed using pairs,./data/Computer_Science/Computer_Science228.txt
Computer_Science,8 4 Buses and other Connections between Processors Memory and I O Devlc es 583 Characteristic Flrewlre 1394 USB 2 0 Bus type I O I O Basic data bus width signals 4 2 Clocking asynchronous asynchronous Theoretical peak bandwidth 50 MBjsec Firewire 400 or 0 2 MBjsec low speed 100 MBjsec Firewire 800 1 5 MBjsec full speed or 60 MBjsec high speed Hot plugable ye y Maximum number of devices 63 127 Maximum bus length 4 5 meters 5 meters copper wire Standard name IEEE 1394 1394b USE Implementors Forum FtGURE 8 9 Key c haracteristlc s of two dominant I O bus standards Synchronous buses have two major disadvantages however First every device on the bus must run at the same clock rate Second because of clock skew prob lems synchronous buses cannot be long if they are fast see Appendix B for a discussion of clock skew Processor memory buses are often synchronous because the devices communicating are close small in number and prepa red to operate at high clock rates An asynchronous bus is not clocked Because it is not clocked an asynchronous bus can accommodate a wide variety of devices and the bus can be lengthened without worrying about clock skew or synchronization problems Both Firewire and USE 2 0 are asynchronous To coordinate the transmission of data between sender and receiver an asynchronous bus uses a handshaking protocol A hand handshaking protocol A shaking protocol consists of a series of steps in which the sender and receiver pro series ofsteps used to coordi nate asynchronous bus transfers ceed to the next step only when both parties agree The protocol is implemented in which the sender and receiver with an additional set of control lines proceed to the next step only A simple example will illustrate how asynchronous buses work Let s consider a when both parties agree that device requesting a word of data from the memory system Assume that there are the current step has been three control lines completed I ReadReq Used to indicate a read request for memory The address is put on the data lines at the same time 2 DataRdy Used to indicate that the data word is now ready on the data lines In an output transaction the memory will assert this signal since it is providing the data In an input transaction an I O device would assert this signal since it would provide data In either case the data is placed on the data lines at the same time 3 Ack Used to acknowledge the ReadReq or the DataRdy signal of the other party ,./data/Computer_Science/Computer_Science599.txt
Computer_Science,The Processor Datapath and Control In a major matter no details are small French Proverb,./data/Computer_Science/Computer_Science298.txt
Computer_Science,7 3 Measuring and Improving Cache Performance 499 One way set associative direct mapped Block Tag Data o Two way set associative 1 Set Tag Data Tag Data 2 o 3 1 4 2 5 3 6 7 Four way set associative Sol Tag Data Tag Data Tag Data Tag Data o I EE I EE I 1 Eight way set associative fully associative Tag Data Tag Data Tag Data Tag Data Tag Data Tag Data Tag Data Tag Data D 0 0 _ DOD OOL I 0 0 FtGURE 7 14 An elght block cache configured as direct mapped two way set associa tive four way set associative and fully associative The total size ofthe cache in blocks is equal to the munber of sets times the associativity Thus for a fixed cache size increasing the associativity decreases the nwnber of sets while increasing the munber of elements per set With eight blocks an eight way set associative cache is the same as a fully associative cache Misses and Associativity in Caches Assume there are three small caches each consisting of four one word blocks EXAMPLE One cache is fully associative a second is two way set associative and the third is direct mapped Find the number of misses for each cache organiza tion given the following sequence of block addresses 0 8 0 6 8 ,./data/Computer_Science/Computer_Science515.txt
Computer_Science,4 3 Evaluating Performance 257 Computer A Computer B Program 1 seconds 1 10 Program 2 seconds 1000 100 Total time seconds 1001 110 FtGURE 4 4 Execution times of two programs on two different computers T lken from Figure I ofSmith 19881 measurements results in less information marketers and even users often prefer to have a single number to compare performance The key question is How should a summary be computed Figure 4 4 which is abstracted from an article about sum marizing performance illustrates some of the difficulties facing such efforts Using our definition of faster the following statements hold fo r the program measurements in Figure 4 4 A is 10 times faster than B for program 1 B is 10 times faster than A for program 2 Taken individually each of these statements is true Collectively however they present a confusing picture the relative performance of computers A and B is unclear Total Execution Time A Consistent Summary Measure The simplest approach to summarizing relative performance is to use total execu tion time of the two programs Thus PerformanceB Execution timeA 1001 9 1 Perfo rmance Execution time 110 B A That is B is 9 1 times as fast as A for program s I and 2 together This summary is directly proportional to execution time our final measure of performance If the workload consists of running program s I and 2 an equal number of times this statement would predict the relative execution times fo r the workload on each computer The average of the execution times that is directly proportional to total execu tion time is the arithmetic mean AM arithmetk mean The average of the execution times that is directly proportional to total L Timei AM execution time t 0,./data/Computer_Science/Computer_Science273.txt
Computer_Science,4 2 CPU Performance and Its Factors 251 where C is the count of the number of instructions of class i executed CPl is the j j average number of cycles per instruction for that instruction class and n is the number of instruction classes Remember that overall CPI for a program will depend on both the number of cycles for each instruction type and the frequency of each instruction type in the program execution As we described in Chapter 1 the performance of a program depends on the algo Understanding rithm the language the compiler the architecture and the actual hardware The Program following table summarizes how these components affect the factors in the CPU Performance performance equation Hardware or software component Affects what How Algorithm Instruction count The algorithm determines the number of source program possibly CPI instructions executed and hence the number of processor instructions executed The algorithm may also affect the CPI by favoring slower or faster instructions For example if the algorithm uses more f10atinglXlint operations it will tend to have a higher CPI Programming Instruction count The programming language certainly affects the instruction language ePi count since statements in the language are translated to processor instructions which determine instruction count The language may also affect the CPI because of its features for example a language with heavy support for data abstraction e g Java will require indirect calls which will use higher cPI instructions Compiler Instruction count The efficiency of the compiler affects both the instruction count ePi and average cycles per instruction since the compiler detennines the translation of the source language instructions into computer instructions The compiler s role can be very complex and affect the CPI in complex ways Instruction set Instruction count The instruction set architecture affects all three aspects of CPU architecture clock rate perfonnance since it affects the instructions needed for a ePi function the cost in cycles of each instruction and the overall clock rate of the processor ,./data/Computer_Science/Computer_Science267.txt
Computer_Science,7 2 The Basics of Caches 485 In a write back cache because we cannot overwrite the block stores either require two cycles a cycle to check for a hit follo Ned by a cycle to actually perform the write or require an extra buffer called a store buffer to hold that data effectively allowing the store to take only one cycle by pipelining it When a store buffer is used the processor does the cache lookup and places the data in the store buffer during the normal cache access cycle Assuming a cache hit the new data is written from the store buffer into the cache on the next unused cache access cycle By comparison in a write through cache writes can always be done in one cycle There are some extra complications with multiword blocks however since we cannot simply overwrite the tag when we write the data Instead we read the tag and write the data portion of the selected block If the tag matches the address of the block being written the processor can continue normally since the correct block has been updated If the tag does not match the processor generates a write miss to fetch the rest of the block corresponding to that address Because it is always safe to overwrite the data write hits still take one cycle Many write back caches also include write buffers that are used to reduce the miss penalty when a miss replaces a dirty block In such a case the dirty block is moved to a write back buffer associated with the cache while the requested block is read from memory The write back buffer is later written back to memory Assuming another miss does not occur immediately this technique halves the miss penalty when a dirty block must be replaced An Example Cache The Intrinsity FastMATH processor The Intrinsity FastMATH is a fast embedded microprocessor that uses the MIPS architecture and a simple cache implementation Near the end of the chapter we will examine the more complex cache design of the Intel Pentium 4 but we start with this simple yet real example for pedagogical reasons Figure 7 9 shows the orga nization of the Intrinsity FastMATH data cache This processor has 12 stage pipeline similar to that discussed in Chapter 6 When operating at peak speed the processor can request both an instruction word and a data word on every clock To satisfy the demands of the pipeline with out stalling separate instruction and data caches are used Each cache is 16 KB or 4K words with 16 word blocks Read requests for the cache are straightforward Because there are separate data and instruction caches separate control signals will be needed to read and write each cache Remember that we need to update the instruction cache when a miss occurs Thus the steps for a read request to either cache are as follows I Send the address to the appropriate cache The address comes either from the PC for an instruction or from the ALU for data 2 If the cache signals hit the requested word is available on the data lines Since there are 16 words in the desired block we need to select the right,./data/Computer_Science/Computer_Science501.txt
Computer_Science,7 4 Virtual Memory 513 and magnetic disks see Chapter 1 pages 5 13 and 23 If we return to our library analogy we can think of a virtual address as the title of a book and a physical address as the location of that book in the library such as might be given by the Library of Congress ca ll number Virtual memory also simplifies loading the program for execution by provid ing relocation Relocation maps the virtual addresses used by a program to dif ferent physical addresses before the addresses are used to access memory This relocation allows us to load the program anywhere in main memory Further more all virtual memory systems in use today relocate the program as a set of fixed size blocks pages thereby eliminating the need to find a contiguous block of memory to allocate to a program instead the operating system need only find a sufficient number of pages in main memory Formerly relocation problems required special hardware and special support in the operating sys tem today virtual memory also provides this fun ction In virtual memory the address is broken into a virtual page number and a page offset Figure 7 20 shows the translation of the virtual page number to a physical page number The physical page number constitutes the upper portion of the physical address while the page offset which is not changed constitutes the lower Virtual address 313029 2827 15 141312111 09 8 321 0 Virtual page number Page offset Translation 29 2827 15 141312111 09 8 321 0 Physical page number Page offset Physical address 12 FtGURE 7 20 Mapping from a virtual to a physical address The palle size is 2 4 KB The 18 number of physical palles allowed in memory is 2 since Ihe physical palle number has 18 bils in it Thus main memory can have at most 1 GB while Ihe virtual address space is 4 GB ,./data/Computer_Science/Computer_Science529.txt
Computer_Science,1 1 Introduction 9 We are honored to have the opportunity to explain what s inside this rev olutionary machine unraveling the software below your program and the hard ware under the covers of your computer By the time you complete this book we believe you will be able to answer the following questions How are programs written in a high level language such as C or Java trans lated into the langll3ge of the hardwa re and how does the hardwa re execute the resulting program Comprehending these concepts forms the basis of understanding the aspects of both the hardware and software that affect pro gram performance What is the interface between the software and the hardware and how does softwa re instruct the hardware to perform needed functions These con cepts are vital to understanding how to write many kinds of software What determines the performance of a program and how ca n a program mer improve the performance As we will see this depends on the original program the software translation of that program into the computer s lan gll3ge and the effectiveness of the hardware in executing the program What techniques can be used by hardware designers to improve perfor mance This book will introduce the basic concepts of modern computer design The interested reader will find much more material on this topic in our advanced book A Computer Architecture A Qllantitlltive Approach Without understanding the answers to these questions improving the perfor mance of your program on a modern computer or evaluating what features might make one computer better than another for a particular application will be a complex process of trial and error rather than a scientific procedure driven by insight and analysis This first chapter lays the foundation for the rest of the book It introduces the basic ideas and definitions places the major components of software and hard ware in perspective and introduces integrated circuits the technology that fuels the computer revolution In this chapter and later ones you will likely see a lot of new words or words that you may have heard but are not sure what they mean Don t panic Yes there is a lot of special terminology used in describing modern computers but the terminology acnlally helps since it enables us to describe pre acronym A word constructed by taking the initial letters of cisely a function or capability In addition computer designers including your string of words For example authors love using acronyms which are easy to understand once you know what RAM is an acronym for Ran the letters stand for To help you remember and locate terms we have included a dom Access Memory and CPU highlighted definition of every term the first time it appears in the text After a is an acronym for Central Pro short time of working with the terminology you will be fluent and your friends cessing Unit ,./data/Computer_Science/Computer_Science25.txt
Computer_Science,1 3 Under the Covers 15 The final advantage is that programming languages allow programs to be inde pendent of the computer on which they were developed since compilers and assemblers can translate high level language programs to the binary instructions of any machine These three advantages are so strong that today little program ming is done in assembly language Under the Covers Now that we have looked below your program to uncover the underlying software let s open the covers of the computer to learn about the underlying hardware The underlying hardware in any computer performs the same basic functions input ting data outputting data processing data and storing data How these functions are performed is the primary topic of this book and subsequent chapters deal with different parts of these four tasks When we come to an important point in this book a point so important that we hope you will remember it forever we emphasize it by identifying it as a Big Picture item We have about a dozen Big Pictures in this book with the first being the five components of a computer that perform the tasks of inputting outputting processing and storing data BIG The five classic components of a computer are input output memory The datapath and control with the last two sometimes combined and called Picture the processor Figure 1 5 shows the standard organization of a computer This organization is independent of hardware technology You can place every piece of every computer past and present into one of these five cat egories To help you keep all this in perspective the five components of a computer are shown on the front page of the following chapters with the portion of interest to that chapter highlighted Figure 1 6 shows a typical desktop computer with keyboard mouse screen input device A mechanism through which the computer is and a box containing even more hardware What is not visible in the photograph fed information such as the is a network that connects the computer to other computers This photograph keyboard or mouse reveals two of the key components of computers input devices such as the key board and m ouse and o utput devices such as the screen As the names suggest output device A mechanism that conveys the result ofa com input feeds the computer and output is the result of computation sent to the user putation to a user or another Some devices such as networks and disks provide both input and output to the computer computer ,./data/Computer_Science/Computer_Science31.txt
Computer_Science,6 9 Advanced Plpellnlng Extracting More Performance 445 Conceptually you can think of a dynamically scheduled pipeline as analyzing the dataflow strucnlfe of a program as we saw when we discussed dataflow analy sis within a compiler in Chapter 2 The processor then executes the instructions in some order that preserves the data flow order of the program To make programs behave as if they were running on a simple in order pipeline the instruction fetch and decode unit is required to issue instructions in order which allows depen dences to be tracked and the commit unit is required to write results to registers and memory in program execution order This conservative mode is called in order completion Hence if an exception occurs the computer can point to the last instruction executed and the only registers updated will be those written by instructions before the instruction causing the exception Although the front end fetch and issue and the back end commit of the pipeline run in order the functional units are free to initiate execution whenever the data they need is avail able Today all dynamically scheduled pipelines use in order completion although this was not always true Dynamic scheduling is often extended by including hardware based specula tion especially for branch outcomes By predicting the direction of a branch a dynamically scheduled processor can continue to fetch and execute instructions in order commit Acommit in along the predicted path Because the instructions are committed in order we which the results ofpipelined know whether or not the branch was correctly predicted before any instructions execution are written to the pro from the predicted path are committed A speculative dynamically scheduled grammer visible state in the pipeline can also support speculation on load addresses allowing load store reor same order that instructions are dering and using the commit unit to avoid incorrect speculation In the next sec fetched tion we will look at the use of dynamic scheduling with speculation in the Pentium 4 design Elaboration A commit unit controls updates to the register file and memory Some dynamically scheduled processors update the register file immediately during execution using extra registers to implement the renaming function and preserving the older copy of a register until the instruction updating the register is no longer speculative Other processors buffer the result typically in a structure called a reorder buffer and the actual update to the register file occurs later as part of the commit Stores to memory must be buffered until commit time either in a store buffer see Chapter 7 or in the reorder buffer The commit unit allows the store to write to memory from the buffer when the buffer has a valid address and valid data and when the store is no longer dependent on predicted branches out of order execution A sit uation in pipelined execution Elaboration Memory accesses benefit from nonblocking caches which continue when an instruction blocked servicing cache accesses during a cache miss see Chapter 7 Out of order execution from executing does not cause processors need nonblocking caches to allow instructions to execute during a miss the following instructions to wait ,./data/Computer_Science/Computer_Science461.txt
Computer_Science,5 2 Logic Design Conventions 291 State State element Combinational logic element 1 2 Clock cycle FIGURE 5 3 Combinational logic state elements and the clock are closely related In a synchronous digital system the clock determines when elements with state will write values into internal storage Any inputs to a state element must reach a stable value that is have reached a value from which they will not change until after the clock edge before the active clock edge causes the state to be updated All state elements including memory are assumed to be edge triggered State I f Combinational logic element FIGURE 5 4 An edge triggered methodology allows a state element to be read and writ ten In the same clock cycle without creating a race that could lead to Indeterminate data values Of course the clock cycle still must be long enough so that the input values are stable when the active clock edge occurs Feedback cannot occur within I clock cycle because of the edge triggered update of the state element If feedback were possible this design could not work properly Our designs in this chapter and the next rely on the edge triggered timing methooology and structures like the one shown in this figure An edge triggered methodology allows us to read the contents of a register send the value through some combinational logic and write that register in the same clock cycle as shown in Figure 5 4 It doesn t matter whether we assume that all writes take place on the rising clock edge or on the falling clock edge since the inputs to the combinational logic block cannot change except on the chosen clock edge With an edge triggered timing methodology there is no feedback within a II single clock cycle and the logic in Figure 5 4 works correctly In Appendix Bwe briefly discuss additional timing constraints such as setup and hold times as well as other timing methodologies Nea rly all of these state and logic elements will have inputs and outputs that are 32 bits wide since that is the width of most of the data handled by the processor We will make it clear whenever a unit has an input or output that is other than 32 bits in width The figures will indicate buses which are signals wider than 1 bit with thicker lines At times we will want to combine several buses to form a wider bus for example we may want to obtain a 32 bit bus by combining two 16 bit,./data/Computer_Science/Computer_Science307.txt
Computer_Science,5 3 Building a Datapath 297 PC t4 from instruction datapath Branch Add Sum target Shift f left 2 Read ALU operation 4 register 1 Instruction Rood data 1 Read register 2 To branch ALU Zero Registers control logic Write register Rood data 2 Write data RegWrite I 16 32 Sign extend FIGURE 5 9 11Ie datapath for a branch uses the ALU to evaluate the branch condition and a separate adder to compute the branch target as the sum of the Incremented PC and the slgn extended lower 16 bits of the Instruction the branch displacement shifted left 2 bits The unit labeled Shift left 2 is simply a routing ofthe signals between input and output that adds oolwoto the low order end ofthe sign extended offset field no actual shift hardware is needed since the amount ofthe shift is constant Since we know that the offset was sign extended from 16 bits the shift wiU throwaway only sign bits Control logic is used to decide whether the incremented PC or branch target should replace the Pc based on the Zero output of the ALU Elaboration In the MIPS instruction set branches are d elayed meaning that the delayed bran ch A type of instruction immediately following the branch is always executed independent of branch where the instruction immediately following the whether the branch condition is true or false When the condition is false the execu branch is always executed inde tion looks like a normal branch When the condition is true a delayed branch first exe pendent ofwhether the branch cutes the instruction immediately following the branch in sequential instruction order condition is true or false before jumping to the specified branch target address The motivation for delayed branches arises from how pipelining affects branches see Section 6 6 For simplic ity we ignore delayed branches in this chapter and implement a nondelayed beq instruction ,./data/Computer_Science/Computer_Science313.txt
